case,image,classic_ok,gnn_ok,same_success,classic_RA,classic_Dec,classic_Roll,classic_FOV,classic_distortion,classic_RMSE,classic_Matches,classic_Prob,classic_T_extract_ms,classic_T_solve_ms,classic_T_total_ms,classic_wall_ms,classic_centroids_extracted,classic_centroids_used,classic_observed_tetrads_possible,classic_observed_tetrads_tested,classic_hash_code_combinations,classic_hash_indices_queried,classic_hash_table_entries_raw,classic_hash_table_entries_after_fov,classic_catalog_candidates_tested,classic_edge_ratio_valid_candidates,classic_full_geometric_checks,classic_solution_tetrad_number,classic_solution_hash_query_number,classic_solution_geometric_check_number,classic_error,gnn_RA,gnn_Dec,gnn_Roll,gnn_FOV,gnn_distortion,gnn_RMSE,gnn_Matches,gnn_Prob,gnn_model,gnn_anchor_attempts,gnn_anchor_hypotheses_max,gnn_sep_rejections,gnn_min_sep_skips,gnn_invalid_pair_skips,gnn_verification_rejections,gnn_verification_budget,gnn_verification_tests_performed,gnn_verification_budget_exhausted,gnn_per_verification_threshold,gnn_anchor_indices,gnn_anchor_star_ids,gnn_anchor_ranks,gnn_anchor_confidences,gnn_anchor_coarse_fov,gnn_T_extract_ms,gnn_T_solve_ms,gnn_T_load_ms,gnn_T_inference_ms,gnn_T_hypothesis_search_ms,gnn_T_attitude_ms,gnn_T_total_no_load_ms,gnn_wall_ms,gnn_error,delta_RA_deg,delta_Dec_deg,delta_Roll_deg,pointing_sep_deg
Observation_23_March_2026/imgObs_048_5_Object_27561_img2_204314,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_048_5_Object_27561_img2_204314/img_2_tiff_2026_03_23_20_43_14_123447_741334.tiff,True,True,True,222.95095144688804,37.26633068265473,236.05443782589168,17.004933697759657,0.0068822617430745045,122.5585605566584,23.0,1.3326293506173965e-40,37.93139802291989,140.54435899015516,178.47575701307505,182.33834102284163,29.0,29.0,70.0,1.0,240.0,183.0,3419.0,3419.0,3419.0,256.0,254.0,1.0,183.0,254.0,,222.95394459949281,37.26597969936158,236.03496393366376,17.06447515173617,-9.489095276470678e-05,119.15012095924128,19,2.368753870237756e-34,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,3;6,269;1397,1;1,0.9959680438041687;0.9888707399368286,17.2416650578065,39.40088488161564,17.973922193050385,0.3117478918284178,16.21350785717368,1.2758888769894838,0.0005802139639854431,57.063059182837605,61.71574001200497,,0.002993152604773286,0.00035098329315275123,0.019473892227921397,0.00240776338768868
Observation_23_March_2026/imgObs_049_5_Object_27561_img2_204402,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_049_5_Object_27561_img2_204402/img_2_tiff_2026_03_23_20_44_02_678812_309219.tiff,True,True,True,226.6131815643832,34.88179003721442,234.03118813387155,17.011062757235127,0.006679188281942344,146.35869645623407,17.0,1.4230102638898192e-28,37.98272798303515,74.17154195718467,112.15426994021982,115.89627503417432,22.0,22.0,70.0,1.0,120.0,77.0,822.0,822.0,822.0,144.0,142.0,1.0,77.0,142.0,,226.59705506032535,34.875657674662065,234.03960470594362,17.01426790572646,0.008514655417657757,138.37027179750666,17,1.4955934866170978e-33,epoch_012,30,11200,921,0,0,29,65,30,False,1.5384615384615384e-05,3;7,693;2309,6;1,0.0010890379780903459;0.6106289625167847,17.08064500466581,39.00028904899955,763.6851840652525,0.3142370842397213,15.97482105717063,747.2271581646055,0.0005499459803104401,802.3712360300124,825.6670320406556,,0.01612650405786553,0.006132362552357051,0.00841657207206481,0.014581782979770988
Observation_23_March_2026/imgObs_050_5_Object_27561_img2_204451,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_050_5_Object_27561_img2_204451/img_2_tiff_2026_03_23_20_44_51_286554_463915.tiff,True,True,True,225.36156676347505,35.84084301539043,234.8802248318775,16.975390093930177,0.008602353922232958,54.114434512355444,16.0,1.2103806091978084e-25,37.96916699502617,100.8612880250439,138.83045502007008,142.3511119792238,22.0,22.0,70.0,1.0,160.0,135.0,2123.0,2123.0,2123.0,186.0,185.0,1.0,135.0,185.0,,225.36796343365347,35.83803593068164,234.8543672706802,17.01890804401126,0.007327206568821924,142.16716706504647,16,1.272118270247445e-30,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,1;2,273;269,1;1,0.9865487813949585;0.9833469390869141,17.119336165081773,40.583495050668716,17.8216639906168,0.32090721651911736,16.02882007136941,1.3020490296185017,0.0005501788109540939,58.0842518247664,85.47099307179451,,0.006396670178418162,0.0028070847087917628,0.02585756119731286,0.005896562951162876
Observation_23_March_2026/imgObs_051_5_Object_27561_img3_204315,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_051_5_Object_27561_img3_204315/img_3_tiff_2026_03_23_20_43_15_969131_943067.tiff,True,True,True,222.95329916767403,37.26733388094942,236.05627860083735,17.00340317729115,0.00724280821514879,116.54700423352229,25.0,1.1616603334566845e-45,38.03184803109616,139.68881801702082,177.72066604811698,204.59086797200143,32.0,30.0,70.0,1.0,240.0,183.0,3419.0,3419.0,3419.0,254.0,252.0,1.0,183.0,252.0,,222.9566240610305,37.266833920099124,236.04237197507786,17.058283823196444,0.001045222468423589,112.78747564226288,21,3.9993816614214844e-39,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,3;6,269;1397,1;1,0.9959262609481812;0.9890574216842651,17.245774890243414,40.72492406703532,17.756995046511292,0.3187269903719425,15.982379904016852,1.2852391228079796,0.0005098991096019745,58.16319212317467,61.708370223641396,,0.003324893356477787,0.0004999608502984643,0.013906625759489089,0.0026928407897054258
Observation_23_March_2026/imgObs_052_5_Object_27561_img3_204404,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_052_5_Object_27561_img3_204404/img_3_tiff_2026_03_23_20_44_04_413775_493834.tiff,True,True,True,226.63414193880394,34.87605618397691,234.03238960662438,17.021177472069382,0.00645359000509935,138.3146740448504,18.0,1.3979052460742913e-28,38.69251091964543,75.93528600409627,114.6277969237417,118.36648103781044,26.0,26.0,70.0,1.0,120.0,77.0,822.0,822.0,822.0,147.0,145.0,1.0,77.0,145.0,,226.6225955338518,34.87058115851566,234.0388879822552,17.02196436629052,0.007616977454640989,133.26002676290827,18,1.4692079417766304e-33,epoch_012,1,11200,4,0,0,0,65,1,False,1.5384615384615384e-05,3;1,693;273,1;5,0.812958836555481;0.014602954499423504,17.089271031347902,39.12959690205753,21.082356106489897,0.31370692886412144,16.149298986420035,4.445940954610705,0.0005301553755998611,59.898246079683304,63.789051957428455,,0.011546404952127887,0.005475025461244343,0.006498375630826558,0.010941269553772852
Observation_23_March_2026/imgObs_053_5_Object_27561_img3_204452,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_053_5_Object_27561_img3_204452/img_3_tiff_2026_03_23_20_44_52_969418_181517.tiff,True,True,True,225.36950936557346,35.84558438519885,234.87994329582978,16.971874012062663,0.010235069106482263,52.64009541413442,22.0,2.2865648022505433e-39,38.00043696537614,110.91722198762,148.91765895299613,158.52960897609591,27.0,27.0,70.0,1.0,240.0,215.0,3598.0,3598.0,3598.0,189.0,188.0,1.0,215.0,188.0,,225.3719136787322,35.843617604616405,234.85824041435487,17.013601536967936,0.007851684726181234,122.42846686723479,22,2.4031951924407275e-44,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,2;1,269;273,1;1,0.9957793354988098;0.9816511869430542,17.10708414682007,39.321115938946605,17.725484911352396,0.3157169558107853,15.927750850096345,1.3126381672918797,0.0005599576979875565,56.730883894488215,85.08533611893654,,0.0024043131587347943,0.0019667805824425955,0.02170288147490851,0.0027688724423584935
Observation_23_March_2026/imgObs_054_5_Object_27561_img4_204317,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_054_5_Object_27561_img4_204317/img_4_tiff_2026_03_23_20_43_17_591662_697279.tiff,True,True,True,222.9661925030928,37.26482500355586,236.05245165403758,16.998635254617174,0.007838153612395902,125.84487854052907,22.0,1.0693231521458648e-37,38.36596407927573,140.5366399558261,178.90260403510183,182.61627899482846,29.0,29.0,70.0,1.0,240.0,183.0,3419.0,3419.0,3419.0,256.0,254.0,1.0,183.0,254.0,,222.96191583959228,37.264760297399114,236.03052374998288,17.071287408329155,0.00031886430056001186,119.6314529809149,19,2.368753870237756e-34,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,7;3,1397;269,1;1,0.9892278909683228;0.9886125326156616,17.244893314794066,39.219256956130266,17.95843313448131,0.31567784026265144,16.200758051127195,1.2778190430253744,0.0005301553755998611,56.862012250348926,80.8579227887094,,0.004276663500519362,6.470615674913915e-05,0.02192790405470646,0.0034041792547223346
Observation_23_March_2026/imgObs_055_5_Object_27561_img4_204406,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_055_5_Object_27561_img4_204406/img_4_tiff_2026_03_23_20_44_06_196951_294614.tiff,True,True,True,226.6543949003528,34.87268727121142,234.03406180833227,17.004572199624963,0.00752363656133303,139.02707643110625,19.0,3.8206018598065226e-32,38.987538078799844,77.73526897653937,116.72280705533922,133.60474503133446,25.0,25.0,70.0,1.0,120.0,77.0,822.0,822.0,822.0,151.0,149.0,1.0,77.0,149.0,,226.64438307248517,34.864606281941825,234.03852133377734,17.003473243115796,0.009181755802897262,133.60532352603096,19,4.015478595961999e-37,epoch_012,46,11200,1395,0,2,45,65,46,False,1.5384615384615384e-05,3;2,693;269,5;3,0.019178122282028198;0.1753627359867096,17.086761178559275,39.08818797208369,1144.3269660230726,0.31819683499634266,15.875590965151787,1127.9713190160692,0.0005098991096019745,1183.09695716016,1186.4922670647502,,0.010011827867629108,0.008080989269593886,0.004459525445071222,0.01152293271722095
Observation_23_March_2026/imgObs_056_5_Object_27561_img4_204454,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_056_5_Object_27561_img4_204454/img_4_tiff_2026_03_23_20_44_54_707236_068782.tiff,True,True,True,225.38373290866207,35.84717810602073,234.8887591427158,16.972121901770787,0.009040738326099335,56.96065191320231,19.0,3.8206018598065226e-32,38.16554602235556,102.03500697389245,140.200552996248,143.98886600974947,25.0,25.0,70.0,1.0,160.0,135.0,2123.0,2123.0,2123.0,188.0,187.0,1.0,135.0,187.0,,225.38517848151236,35.843305452818726,234.86796966157823,17.017235129987846,0.007591785401955889,133.4013453730398,19,4.015478595961999e-37,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,7;3,2309;269,1;1,0.9990895986557007;0.9844270944595337,17.134333046238968,40.5263660941273,17.714406130835414,0.31669787131249905,15.908720903098583,1.3223988935351372,0.0005599576979875565,57.92407435365021,61.55355297960341,,0.0014455728502866805,0.003872653202002141,0.02078948113756951,0.004046049975103013
Observation_23_March_2026/imgObs_057_6_Object_20104_img1_210302,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_057_6_Object_20104_img1_210302/img_1_tiff_2026_03_23_21_03_02_012416_997285.tiff,True,True,True,89.42707376370716,52.94936681903313,260.6105681938455,16.95088557357444,0.008395204351669022,44.138594945670796,24.0,1.1101057573626384e-42,38.41280296910554,181.4412990352139,219.85410200431943,247.69995792303234,54.0,30.0,70.0,2.0,436.0,346.0,3026.0,3026.0,3026.0,345.0,331.0,2.0,346.0,331.0,,89.41484858272744,52.94073923087531,260.6194482450371,16.955756361017475,0.008606979836395686,18.499008927015087,24,1.166728717493111e-47,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,1367;795,1;1,0.9332666397094727;0.7342596650123596,16.96279048639321,42.01734298840165,17.736905021592975,0.3168080002069473,15.967149985954165,1.2848679907619953,0.0005399342626333237,59.43744000978768,63.23832715861499,,0.012225180979712036,0.00862758815782172,0.008880051191624716,0.01134473084875657
Observation_23_March_2026/imgObs_058_6_Object_20104_img1_210411,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_058_6_Object_20104_img1_210411/img_1_tiff_2026_03_23_21_04_11_373675_359941.tiff,True,True,True,89.75548859617247,52.972882353096054,260.5367846444396,16.953426352255132,0.0075780731697417,49.85913905033051,25.0,1.1616603334566845e-45,38.52202300913632,279.2593169724569,317.7813399815932,342.3849350074306,56.0,30.0,70.0,2.0,436.0,346.0,3026.0,3026.0,3026.0,555.0,540.0,2.0,346.0,540.0,,89.74205501207538,52.962764653397215,260.5506551259639,16.95864085231983,0.00803699652589029,20.42609657713521,25,1.220912928365065e-50,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,1367;795,1;1,0.924028754234314;0.7317349314689636,16.968276836979648,41.395877953618765,17.821613932028413,0.31555676832795143,16.049109864979982,1.2835690286010504,0.0005299225449562073,58.901935117319226,62.76730098761618,,0.013433584097086282,0.010117699698838578,0.013870481524293155,0.012954726902123972
Observation_23_March_2026/imgObs_059_6_Object_20104_img1_210519,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_059_6_Object_20104_img1_210519/img_1_tiff_2026_03_23_21_05_19_005789_348998.tiff,True,True,True,89.98705968716142,52.96844169927283,260.5692649627627,16.934540187060403,0.010413315023345275,39.12217609583871,22.0,6.296214782227928e-37,38.474901928566396,364.3755050143227,402.8504069428891,406.5694520249963,55.0,30.0,70.0,2.0,572.0,436.0,4640.0,4640.0,4640.0,721.0,705.0,2.0,436.0,705.0,,89.97193886692826,52.95967805503965,260.55807067394596,16.972435040645447,0.0064063368956741185,35.700275510362616,23,9.479907355813121e-45,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,1367;795,1;1,0.9357607960700989;0.7232615351676941,16.970071333509537,41.94171284325421,17.711735097691417,0.3144470974802971,15.937170945107937,1.2921690940856934,0.0005299225449562073,59.33900084346533,77.11317599751055,,0.015120820233164523,0.008763644233177104,0.011194288816739117,0.012639153345087393
Observation_23_March_2026/imgObs_060_6_Object_20104_img1_210630,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_060_6_Object_20104_img1_210630/img_1_tiff_2026_03_23_21_06_30_109680_589846.tiff,True,True,True,90.25172985258807,52.95822016351476,260.61091365268396,16.938788178965936,0.010199895651831594,38.58439554916811,24.0,1.1101057573626384e-42,38.81651000119746,56.44368100911379,95.26019101031125,118.11519309412688,43.0,30.0,70.0,7.0,738.0,621.0,3454.0,3454.0,3454.0,58.0,58.0,7.0,621.0,58.0,,90.23973370202502,52.94914154734765,260.62138692801557,16.968796580937166,0.00876394233547723,26.68863185152321,24,1.166728717493111e-47,epoch_012,1,11200,50,0,0,0,65,1,False,1.5384615384615384e-05,7;5,1794;795,6;1,0.003555468749254942;0.7180619239807129,17.045200448243246,39.97012018226087,57.0600510109216,0.3122480120509863,15.88827115483582,40.689025074243546,0.0005499459803104401,96.71792318113148,100.44627101160586,,0.011996150563049923,0.009078616167109033,0.010473275331605691,0.011604041659694784
Observation_23_March_2026/imgObs_061_6_Object_20104_img2_210303,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_061_6_Object_20104_img2_210303/img_2_tiff_2026_03_23_21_03_03_783039_296489.tiff,True,True,True,89.4389918223701,52.95099562961947,260.605871289611,16.951248285859577,0.008280828829066968,43.590408302962395,24.0,1.1101057573626384e-42,38.5016129584983,186.08353496529162,224.58514792378992,228.1104049179703,55.0,30.0,70.0,2.0,436.0,346.0,3026.0,3026.0,3026.0,354.0,340.0,2.0,346.0,340.0,,89.42694933196566,52.94245435904675,260.61462464891196,16.956537608154974,0.008515529409405581,18.565463893152604,24,1.166728717493111e-47,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,1367;795,1;1,0.9286700487136841;0.7339739799499512,16.970973820011665,40.96402204595506,17.599316081032157,0.3134380094707012,15.835050959140062,1.285879174247384,0.000650063157081604,58.24990011751652,61.80262006819248,,0.012042490404439832,0.008541270572720805,0.008753359300953889,0.011207455745882586
Observation_23_March_2026/imgObs_062_6_Object_20104_img2_210413,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_062_6_Object_20104_img2_210413/img_2_tiff_2026_03_23_21_04_13_106120_505628.tiff,True,True,True,89.76021268910804,52.974760266434814,260.5241731186054,16.958695363716018,0.0076239056792500376,32.49543886341554,23.0,9.01983432580994e-40,38.58817194122821,120.50417996942997,159.09235191065818,163.6617190670222,61.0,30.0,70.0,2.0,344.0,292.0,1907.0,1907.0,1907.0,224.0,221.0,2.0,292.0,221.0,,89.75463362544893,52.96811496428791,260.53282783828723,16.96073092236124,0.007858139683112416,18.98511420667626,23,9.479907355813121e-45,epoch_012,1,11200,10,0,0,0,65,1,False,1.5384615384615384e-05,6;4,1367;795,2;1,0.024207647889852524;0.5629071593284607,16.97745134364904,40.748003870248795,25.564907118678093,0.31441706232726574,15.95669100061059,9.122089948505163,0.0006312038749456406,65.99849392659962,70.01282786950469,,0.0055790636591126486,0.006645302146900178,0.008654719681828738,0.007446354537578168
Observation_23_March_2026/imgObs_063_6_Object_20104_img2_210520,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_063_6_Object_20104_img2_210520/img_2_tiff_2026_03_23_21_05_20_737260_200479.tiff,True,True,True,89.9359419935151,52.94856621083136,260.624736495817,16.959434819273913,0.006698529071422667,50.42093211956742,24.0,1.1101057573626384e-42,40.39677500259131,355.0029640318826,395.3997390344739,418.7945360317826,67.0,30.0,70.0,2.0,674.0,505.0,5536.0,5536.0,5536.0,686.0,670.0,2.0,505.0,670.0,,89.92259537847292,52.939432484978866,260.63692203355595,16.96400237049913,0.007262631781271646,27.002100485021664,24,1.166728717493111e-47,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,1367;795,1;1,0.9281265735626221;0.7257781028747559,16.977131534232896,41.641326155513525,17.727574799209833,0.31418795697391033,15.96191106364131,1.2863180600106716,0.0005299225449562073,59.05471299774945,82.0938020478934,,0.013346615042181043,0.009133725852493058,0.012185537738957919,0.012169983009034872
Observation_23_March_2026/imgObs_064_6_Object_20104_img2_210631,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_064_6_Object_20104_img2_210631/img_2_tiff_2026_03_23_21_06_31_838238_750776.tiff,True,True,True,90.23634383290833,52.956117742848456,260.626431130864,16.94100302403818,0.009770865408187973,31.774399911590418,23.0,9.01983432580994e-40,38.911039009690285,58.34325298201293,97.25429199170321,117.2902409452945,65.0,30.0,70.0,7.0,738.0,621.0,3454.0,3454.0,3454.0,62.0,62.0,7.0,621.0,62.0,,90.22587702766711,52.94722444380695,260.6396559623108,16.97151938254327,0.008413977726593283,24.188277094164448,23,9.479907355813121e-45,epoch_012,1,11200,50,0,0,0,65,1,False,1.5384615384615384e-05,7;5,1794;795,6;1,0.0035700059961527586;0.7111837863922119,17.07673238988841,40.99541204050183,56.99241207912564,0.3139770124107599,16.021900111809373,40.4877660330385,0.0005699694156646729,97.67384710721672,101.41804302111268,,0.010466805241222232,0.008893299041503155,0.013224831446848384,0.010902203211718356
Observation_23_March_2026/imgObs_065_6_Object_20104_img3_210305,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_065_6_Object_20104_img3_210305/img_3_tiff_2026_03_23_21_03_05_478221_916313.tiff,True,True,True,89.44812360515182,52.95245421955134,260.6005875026492,16.950515139376293,0.008191633864416329,42.97558048154465,24.0,1.1101057573626384e-42,38.982688914984465,187.67410004511476,226.65678896009922,252.20458500552922,52.0,30.0,70.0,2.0,436.0,346.0,3026.0,3026.0,3026.0,358.0,344.0,2.0,346.0,344.0,,89.43627875658835,52.94401999746212,260.6092025402012,16.95567679262558,0.008424031132846921,18.28077756112117,24,1.166728717493111e-47,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,1367;795,1;1,0.9330364465713501;0.7335249781608582,16.969723454365425,40.246048010885715,17.755353823304176,0.3146170638501644,15.979090007022023,1.2869180645793676,0.0005899928510189056,57.68678477033973,85.8016200363636,,0.011844848563470123,0.008434222089221066,0.008615037551976457,0.011048627606366247
Observation_23_March_2026/imgObs_066_6_Object_20104_img3_210414,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_066_6_Object_20104_img3_210414/img_3_tiff_2026_03_23_21_04_14_840356_435623.tiff,True,True,True,89.7739038825156,52.97693182302992,260.5286438667033,16.952964604107926,0.007945868279796795,45.532081673866784,23.0,9.01983432580994e-40,38.5991019429639,287.6447970047593,326.2438989477232,330.0570920109749,54.0,30.0,70.0,2.0,436.0,346.0,3026.0,3026.0,3026.0,573.0,558.0,2.0,346.0,558.0,,89.76425692834516,52.966716511007135,260.5377394326514,16.958447496135992,0.008266656607905046,19.301769796390108,23,9.479907355813121e-45,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,1367;795,1;1,0.9277411699295044;0.7286896705627441,16.9786455487852,40.301896864548326,17.738315043970942,0.3229868598282337,15.965739963576198,1.2844789307564497,0.0005299225449562073,57.717225048691034,61.3924830686301,,0.009646954170435151,0.010215312022786804,0.009095565948086914,0.0117517037575911
Observation_23_March_2026/imgObs_067_6_Object_20104_img3_210522,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_067_6_Object_20104_img3_210522/img_3_tiff_2026_03_23_21_05_22_474689_152217.tiff,True,True,True,89.96724150154391,52.9540012166736,260.6143734314444,16.94189760220194,0.009624524352929271,37.053157624289206,24.0,1.1101057573626384e-42,39.84541993122548,366.9532099738717,406.7986299050972,410.7172830263153,65.0,30.0,70.0,2.0,674.0,505.0,5536.0,5536.0,5536.0,711.0,695.0,2.0,505.0,695.0,,89.95335147015167,52.94663634826121,260.60363764755476,16.968188073956796,0.006953238166006609,30.583057828183215,25,1.220912928365065e-50,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,1367;795,1;1,0.9295222759246826;0.7267842888832092,16.9767632456129,41.11417103558779,17.950602807104588,0.3145569935441017,16.183177940547466,1.2848279438912868,0.0005487818270921707,58.75021684914827,62.33653496019542,,0.013890031392236324,0.0073648684123952535,0.010735783889629147,0.011148042685385096
Observation_23_March_2026/imgObs_068_6_Object_20104_img3_210633,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_068_6_Object_20104_img3_210633/img_3_tiff_2026_03_23_21_06_33_625587_716052.tiff,True,True,True,90.23785098127354,52.95144371694075,260.6395351812896,16.94062447035166,0.009888672476266212,33.27892905342873,25.0,1.1616603334566845e-45,38.98114897310734,73.28952092211694,112.27066989522427,117.4050000263378,69.0,30.0,70.0,10.0,942.0,825.0,5263.0,5263.0,5263.0,67.0,67.0,10.0,825.0,67.0,,90.22800109414472,52.944765681868155,260.64985839260316,16.95228053233443,0.009370796634166269,15.260825331103234,25,1.220912928365065e-50,epoch_012,44,11200,1765,0,2,43,65,44,False,1.5384615384615384e-05,6;5,1367;795,2;1,0.17055724561214447;0.5292044281959534,16.976028847945578,41.12577997148037,1439.4059660844505,0.319506973028183,16.15048898383975,1422.769112046808,0.0005199108272790909,1480.2122390829027,1509.2383360024542,,0.009849887128822843,0.0066780350725963444,0.010323211313561842,0.008934180270587646
Observation_23_March_2026/imgObs_069_6_Object_20104_img4_210307,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_069_6_Object_20104_img4_210307/img_4_tiff_2026_03_23_21_03_07_210423_140773.tiff,True,True,True,89.4556961120894,52.952165281168604,260.60075904885775,16.951232995865745,0.00838081519727683,45.02552612145113,24.0,1.1101057573626384e-42,38.699630997143686,188.97460808511823,227.67423908226192,231.50734300725162,56.0,30.0,70.0,2.0,436.0,346.0,3026.0,3026.0,3026.0,361.0,347.0,2.0,346.0,347.0,,89.44357414843628,52.943498073343584,260.60957680888635,16.956839090499283,0.008634353702735503,21.06404190246524,24,1.166728717493111e-47,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,1367;795,1;1,0.9324578046798706;0.7310869097709656,16.97596321387588,40.90601205825806,17.82455504871905,0.31996797770261765,16.054848907515407,1.282419078052044,0.0005599576979875565,58.41059912927449,62.00822698883712,,0.012121963653115131,0.008667207825020284,0.008817760028591692,0.01133440700913531
Observation_23_March_2026/imgObs_070_6_Object_20104_img4_210416,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_070_6_Object_20104_img4_210416/img_4_tiff_2026_03_23_21_04_16_576753_315187.tiff,True,True,True,89.7903347871635,52.97971115873146,260.5182042661112,16.953736999925486,0.00717952515005989,55.217051364409535,24.0,1.1101057573626384e-42,38.593842065893114,293.350943014957,331.9447850808501,335.4938409756869,55.0,30.0,70.0,2.0,436.0,346.0,3026.0,3026.0,3026.0,587.0,572.0,2.0,346.0,572.0,,89.77300058676514,52.969166814901364,260.53380409314957,16.960017310721412,0.007964546265512283,19.914327017225624,24,1.166728717493111e-47,epoch_012,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;5,1367;795,1;1,0.9293676018714905;0.7253885865211487,16.977676308082632,41.93693399429321,17.748315120115876,0.3181169740855694,15.982520068064332,1.282928977161646,0.0005499459803104401,59.36713214032352,63.044168055057526,,0.017334200398366306,0.010544343830098057,0.015599827038386138,0.014837058647615574
Observation_23_March_2026/imgObs_071_6_Object_20104_img4_210524,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_071_6_Object_20104_img4_210524/img_4_tiff_2026_03_23_21_05_24_207910_434129.tiff,True,False,False,89.97167275366124,52.95386202954551,260.5865078568146,16.967049359213828,0.006229465810694127,43.78314338150611,23.0,9.01983432580994e-40,40.31623597256839,164.73146004136652,205.0476960139349,234.48301397729665,69.0,30.0,70.0,2.0,434.0,382.0,3381.0,3381.0,3381.0,302.0,299.0,2.0,382.0,299.0,,,,,,,,,,epoch_012,65,11200,3360,0,2,65,65,65,True,1.5384615384615384e-05,,,,,,41.26955894753337,2730.432979995385,0.3172471188008785,16.045099822804332,2713.9031351543963,,2771.3852918241173,2774.908682098612,,,,,
