case,image,classic_ok,gnn_ok,same_success,classic_RA,classic_Dec,classic_Roll,classic_FOV,classic_distortion,classic_RMSE,classic_Matches,classic_Prob,classic_T_extract_ms,classic_T_solve_ms,classic_T_total_ms,classic_wall_ms,classic_centroids_extracted,classic_centroids_used,classic_observed_tetrads_possible,classic_observed_tetrads_tested,classic_hash_code_combinations,classic_hash_indices_queried,classic_hash_table_entries_raw,classic_hash_table_entries_after_fov,classic_catalog_candidates_tested,classic_edge_ratio_valid_candidates,classic_full_geometric_checks,classic_solution_tetrad_number,classic_solution_hash_query_number,classic_solution_geometric_check_number,classic_error,gnn_RA,gnn_Dec,gnn_Roll,gnn_FOV,gnn_distortion,gnn_RMSE,gnn_Matches,gnn_Prob,gnn_model,gnn_anchor_attempts,gnn_anchor_hypotheses_max,gnn_sep_rejections,gnn_min_sep_skips,gnn_invalid_pair_skips,gnn_verification_rejections,gnn_verification_budget,gnn_verification_tests_performed,gnn_verification_budget_exhausted,gnn_per_verification_threshold,gnn_anchor_indices,gnn_anchor_star_ids,gnn_anchor_ranks,gnn_anchor_confidences,gnn_anchor_coarse_fov,gnn_T_extract_ms,gnn_T_solve_ms,gnn_T_load_ms,gnn_T_inference_ms,gnn_T_hypothesis_search_ms,gnn_T_attitude_ms,gnn_T_total_no_load_ms,gnn_wall_ms,gnn_error,delta_RA_deg,delta_Dec_deg,delta_Roll_deg,pointing_sep_deg
Observation_23_March_2026/imgObs_131_Test_constellations_Exposure_500ms_img4_215250,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_131_Test_constellations_Exposure_500ms_img4_215250/img_4_tiff_2026_03_23_21_52_50_599620_982450.tiff,True,True,True,115.65397034070914,27.71668854454669,122.83653568382287,16.95859713855516,0.008732554003280671,32.45201115949529,23.0,9.01983432580994e-40,38.9863169984892,4.994692048057914,43.981009046547115,47.6606460288167,46.0,30.0,70.0,1.0,32.0,30.0,552.0,552.0,552.0,1.0,1.0,1.0,30.0,1.0,,115.6563134506848,27.710480864111133,122.83182467318727,16.959071216973108,0.008711725842714698,22.410011951846997,23,9.479907355813121e-45,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,6;4,590;387,1;1,0.9976993203163147;0.9800678491592407,17.0659726701636,40.39908992126584,17.8195599000901,0.32400619238615036,16.009310027584434,1.3183359988033772,0.0005799811333417892,57.89464362896979,61.77214300259948,,0.002343109975669222,0.006207680435558416,0.004711010635602975,0.006545080897361208
Observation_23_March_2026/imgObs_132_Test_constellations_Exposure_500ms_img4_215429,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_132_Test_constellations_Exposure_500ms_img4_215429/img_4_tiff_2026_03_23_21_54_29_233131_604197.tiff,True,True,True,114.07161994265229,40.632160002141624,90.28004156718224,16.963211917384836,0.008046948262365078,29.893012547937776,22.0,6.296214782227928e-37,38.53256197180599,19.785879994742572,58.31844196654856,62.09744804073125,50.0,30.0,70.0,1.0,180.0,94.0,488.0,488.0,488.0,26.0,26.0,1.0,94.0,26.0,,114.07834872234976,40.637245748248496,90.27561798942392,16.96046450334809,0.0087727179655553,15.593702003818501,22,6.617364651258399e-42,epoch_014,4,11200,322,0,0,3,65,4,False,1.5384615384615384e-05,5;3,1631;1278,3;6,0.00680382177233696;0.03602130338549614,17.029311343262968,40.85843497887254,272.57334999740124,0.3311971668154001,15.928979963064194,256.1427750624716,0.0005199108272790909,313.1005878094584,325.1021420583129,,0.006728779697468212,0.005085746106871625,0.00442357775831681,0.007206891026777273
Observation_23_March_2026/imgObs_133_Test_constellations_Exposure_792ms_img1_212420,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_133_Test_constellations_Exposure_792ms_img1_212420/img_1_tiff_2026_03_23_21_24_20_161694_537109.tiff,True,True,True,117.55572200927882,33.24472901646214,309.3453791864782,16.944812429268012,0.009618865135053946,32.301367418772585,20.0,2.0028126749603278e-31,38.87729800771922,12.330886907875538,51.20818491559476,54.9512809375301,45.0,30.0,70.0,10.0,130.0,130.0,600.0,600.0,600.0,3.0,3.0,10.0,130.0,3.0,,117.56466544583446,33.24503267467074,309.3384274448084,16.95362261502173,0.009677326091822723,21.149969577802825,20,2.104969772598042e-36,epoch_014,4,11200,197,0,2,3,65,4,False,1.5384615384615384e-05,2;7,590;1348,1;3,0.6940789818763733;0.058053214102983475,17.052112991288567,40.34268110990524,173.9191790111363,0.3278569784015417,15.993529930710793,157.4323249515146,0.0005599576979875565,213.93400314264,217.55302604287863,,0.008943436555640005,0.0003036582086011208,0.006951741669809053,0.007485871658457077
Observation_23_March_2026/imgObs_134_Test_constellations_Exposure_792ms_img1_214210,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_134_Test_constellations_Exposure_792ms_img1_214210/img_1_tiff_2026_03_23_21_42_10_581391_400787.tiff,True,True,True,197.3076516242956,63.967386039740965,90.42431416003748,16.96393319534881,0.008163862188991247,28.578130241919744,23.0,9.01983432580994e-40,40.343131055124104,14.6819589426741,55.025089997798204,58.68599796667695,55.0,30.0,70.0,8.0,284.0,235.0,551.0,551.0,551.0,7.0,6.0,8.0,235.0,6.0,,197.3031240940666,63.96403923358025,90.42468799485877,16.9640406875898,0.008357632286499366,24.939217241942174,22,6.617364651258399e-42,epoch_014,43,11200,1730,100,3,42,65,43,False,1.5384615384615384e-05,1;6,338;1743,8;6,0.017245614901185036;0.030985653400421143,17.005499375999584,40.690316120162606,1415.614522062242,0.3277959767729044,16.18740800768137,1398.9309400785714,0.0005599576979875565,1455.9770422056317,1459.6607140265405,,0.0045275302290122,0.003346806160713811,0.0003738348212891651,0.0038922961864907577
Observation_23_March_2026/imgObs_135_Test_constellations_Exposure_792ms_img1_214340,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_135_Test_constellations_Exposure_792ms_img1_214340/img_1_tiff_2026_03_23_21_43_40_755638_193087.tiff,True,True,True,136.07611326650408,37.81943115727231,141.1186815620093,16.97180889029817,0.006870754944396174,29.165665646230067,23.0,9.01983432580994e-40,38.63785101566464,2.7189779793843627,41.356828995049,45.17028504051268,51.0,30.0,70.0,1.0,4.0,2.0,79.0,79.0,79.0,2.0,2.0,1.0,2.0,2.0,,136.06729519570928,37.82138533313785,141.12165134449666,16.968154113746532,0.007367500736135505,15.116785795089827,24,1.166728717493111e-47,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,1;4,407;887,1;1,0.9711369276046753;0.8591115474700928,16.968030911262044,40.729167172685266,17.996519105508924,0.3232460003346205,16.193937975913286,1.2860558927059174,0.0006200280040502548,58.40244027785957,86.24630304984748,,0.00881807079480268,0.001954175865535035,0.0029697824873551326,0.0072346403560696595
Observation_23_March_2026/imgObs_136_Test_constellations_Exposure_792ms_img2_212421,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_136_Test_constellations_Exposure_792ms_img2_212421/img_2_tiff_2026_03_23_21_24_21_798677_892377.tiff,True,True,True,117.56145979977926,33.24269631269305,309.349517663793,16.9483878914212,0.009213402464245868,35.1247529295167,21.0,3.8052861317873226e-34,38.24916505254805,12.32150592841208,50.57067098096013,54.389027995057404,41.0,30.0,70.0,10.0,130.0,130.0,600.0,600.0,600.0,3.0,3.0,10.0,130.0,3.0,,117.57144233415178,33.244852824318116,309.34127914908737,16.95853592531575,0.00907962826827003,20.030621968297247,21,3.9993816614214844e-39,epoch_014,4,11200,197,0,2,3,65,4,False,1.5384615384615384e-05,2;7,590;1348,1;3,0.7036647796630859;0.05544539541006088,17.050636634603148,40.718297008425,174.7094509191811,0.3217658959329128,15.949031105265021,158.27165613882244,0.0006300397217273712,215.1059820316732,218.6543440911919,,0.00998253437252572,0.0021565116250670258,0.008238514705624311,0.008622867167245788
Observation_23_March_2026/imgObs_137_Test_constellations_Exposure_792ms_img2_214212,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_137_Test_constellations_Exposure_792ms_img2_214212/img_2_tiff_2026_03_23_21_42_12_314695_157062.tiff,True,True,True,197.32248723973711,63.96505051105609,90.42697070283491,16.96431952629277,0.008459505198850893,27.21355309158781,23.0,9.01983432580994e-40,38.73679006937891,13.225827016867697,51.96261708624661,55.46525493264198,49.0,30.0,70.0,5.0,237.0,188.0,545.0,545.0,545.0,7.0,6.0,5.0,188.0,6.0,,197.31826371415448,63.96252259793158,90.42736439145426,16.964536945150257,0.00863785515015615,23.851101348988557,22,6.617364651258399e-42,epoch_014,45,11200,1752,100,5,44,65,45,False,1.5384615384615384e-05,1;7,338;1743,1;2,0.0931677594780922;0.053574103862047195,17.003750688690793,40.570017881691456,1431.563433026895,0.33312710002064705,16.16012887097895,1414.9048700928688,0.0005499459803104401,1471.8003238085657,1475.4208859521896,,0.004223525582631282,0.0025279131245099506,0.0003936886193542932,0.0031348334964210536
Observation_23_March_2026/imgObs_138_Test_constellations_Exposure_792ms_img2_214342,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_138_Test_constellations_Exposure_792ms_img2_214342/img_2_tiff_2026_03_23_21_43_42_488876_069114.tiff,True,True,True,136.0994029754737,37.81222634228683,141.11023871427324,16.9697761769961,0.00493543961971063,76.35380943705846,21.0,3.8052861317873226e-34,39.42450205795467,2.652239054441452,42.07674111239612,46.00770492106676,50.0,30.0,70.0,1.0,4.0,2.0,79.0,79.0,79.0,2.0,2.0,1.0,2.0,2.0,,136.0756300891456,37.821945338993146,141.1254377204267,16.964306384004743,0.00679958063445968,17.74168406203889,22,6.617364651258399e-42,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,7;1,2132;407,1;1,0.9763205647468567;0.970686137676239,16.932955214725787,40.77739710919559,17.78082107193768,0.32232701778411865,15.989609062671661,1.2985458597540855,0.0005499459803104401,58.23589116334915,82.70724979229271,,0.023772886328117693,0.009718996706318705,0.015199006153466144,0.021145786019841913
Observation_23_March_2026/imgObs_139_Test_constellations_Exposure_792ms_img3_212423,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_139_Test_constellations_Exposure_792ms_img3_212423/img_3_tiff_2026_03_23_21_24_23_533544_625452.tiff,True,True,True,117.56479980445503,33.239356668780246,309.34474070610383,16.94406696975394,0.009054750459700306,46.19752982486298,22.0,6.296214782227928e-37,38.401572965085506,14.059046981856227,52.46061994694173,56.05191795621067,43.0,30.0,70.0,10.0,126.0,125.0,654.0,654.0,654.0,7.0,6.0,10.0,125.0,6.0,,117.57854161798078,33.244685731353314,309.33560677245157,16.959229197116827,0.009121122090866634,19.927103880664344,22,6.617364651258399e-42,epoch_014,3,11200,97,0,1,2,65,3,False,1.5384615384615384e-05,2;6,590;1675,1;1,0.8546964526176453;0.42594969272613525,17.054730785616524,40.69536691531539,95.3028560616076,0.3207470290362835,16.128927934914827,78.68577283807099,0.0005499459803104401,135.6774759478867,162.62063011527061,,0.013741813525740554,0.0053290625730681995,0.009133933652265114,0.012668508901893694
Observation_23_March_2026/imgObs_140_Test_constellations_Exposure_792ms_img3_214214,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_140_Test_constellations_Exposure_792ms_img3_214214/img_3_tiff_2026_03_23_21_42_14_048582_324455.tiff,False,True,False,,,,,,,,,39.10449508111924,462.8873480251059,501.99184310622513,505.956326960586,46.0,30.0,70.0,70.0,3740.0,3740.0,23868.0,23868.0,23868.0,502.0,502.0,,,,,197.32324163979075,63.96138192622522,90.42796658350527,16.964182987653192,0.008993399780618205,19.514051034934198,22,6.617364651258399e-42,epoch_014,31,11200,2021,100,2,30,65,31,False,1.5384615384615384e-05,1;3,338;424,6;4,0.02182488702237606;0.020126497372984886,17.03697671966786,40.92131508514285,1635.2300860453397,0.31948601827025414,16.013809945434332,1618.7267710920423,0.0006910413503646851,1675.8319151122123,1679.6921929344535,,,,,
Observation_23_March_2026/imgObs_141_Test_constellations_Exposure_792ms_img3_214344,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_141_Test_constellations_Exposure_792ms_img3_214344/img_3_tiff_2026_03_23_21_43_44_223430_583440.tiff,True,True,True,136.09873085642977,37.81642372018525,141.11505304803921,16.95545559590506,0.008228704245060142,55.92266044502088,21.0,3.8052861317873226e-34,38.962506921961904,16.45723800174892,55.41974492371082,59.090791968628764,48.0,30.0,70.0,2.0,52.0,50.0,1010.0,1010.0,1010.0,18.0,18.0,2.0,50.0,18.0,,136.0805998623851,37.822187665992814,141.1255155616563,16.966199294195675,0.007655480721721603,16.86196233437414,23,9.479907355813121e-45,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,1;0,407;197,1;1,0.9426833987236023;0.6242696642875671,17.00856396409263,41.44048900343478,17.894330201670527,0.3232660237699747,16.030240105465055,1.3666560407727957,0.0006200280040502548,59.01155318133533,86.47671109065413,,0.018130994044668114,0.0057639458075655625,0.010462513617085278,0.015438864174669161
Observation_23_March_2026/imgObs_142_Test_constellations_Exposure_792ms_img4_212425,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_142_Test_constellations_Exposure_792ms_img4_212425/img_4_tiff_2026_03_23_21_24_25_267811_809896.tiff,True,True,True,117.56981173227804,33.236694552232855,309.3514315192795,16.942060778985866,0.009167180498543067,52.868006700584466,20.0,2.0028126749603278e-31,40.918714948929846,13.001298997551203,53.92001394648105,57.44603299535811,38.0,30.0,70.0,10.0,140.0,140.0,647.0,647.0,647.0,3.0,3.0,10.0,140.0,3.0,,117.58478774092106,33.24420114787749,309.3381803465275,16.960800916589005,0.00874453000609187,19.7042681138875,20,2.104969772598042e-36,epoch_014,4,11200,197,0,2,3,65,4,False,1.5384615384615384e-05,2;7,590;1348,1;3,0.6883906126022339;0.05575341358780861,17.04840306164057,41.33681999519467,174.48132415302098,0.32295589335262775,15.965249855071306,158.02293899469078,0.0005201436579227448,215.49518825486302,233.95026102662086,,0.014976008643017735,0.007506595644635183,0.013251172752006823,0.014602724750452583
Observation_23_March_2026/imgObs_143_Test_constellations_Exposure_792ms_img4_214215,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_143_Test_constellations_Exposure_792ms_img4_214215/img_4_tiff_2026_03_23_21_42_15_783009_324603.tiff,True,True,True,197.33311175529516,63.96694718423989,90.43639127853562,16.963547413408726,0.00891224652803344,22.893028765198622,20.0,2.0028126749603278e-31,38.87055802624673,17.62744493316859,56.49800295941532,60.30072900466621,47.0,30.0,70.0,9.0,332.0,283.0,656.0,656.0,656.0,7.0,6.0,9.0,283.0,6.0,,197.33282098349682,63.964512001826535,90.43363089668993,16.964070252841157,0.009124336945132176,20.253166985586493,19,9.68874575817433e-34,epoch_014,48,11200,1824,100,4,47,65,48,False,1.5384615384615384e-05,1;7,338;1743,8;6,0.01825105957686901;0.03413700684905052,17.00134556919417,42.810213984921575,1487.2359710279852,0.32378709875047207,15.965050086379051,1470.776136033237,0.0005399342626333237,1529.7223979141563,1549.7265551239252,,0.0002907717983475777,0.002435182413357495,0.002760381845689608,0.002438524309174107
Observation_23_March_2026/imgObs_144_Test_constellations_Exposure_792ms_img4_214345,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_144_Test_constellations_Exposure_792ms_img4_214345/img_4_tiff_2026_03_23_21_43_45_957632_414329.tiff,True,True,True,136.10554974681898,37.820132870554204,141.1199890722127,16.97086754574124,0.006364514127921929,50.65462502365188,23.0,9.01983432580994e-40,38.566861068829894,3.3038120018318295,41.870673070661724,45.46540102455765,50.0,30.0,70.0,1.0,8.0,4.0,248.0,248.0,248.0,2.0,2.0,1.0,4.0,2.0,,136.0886481668745,37.82223362170763,141.12766835965795,16.96737932051676,0.007399778584849551,16.44178628115803,24,1.166728717493111e-47,epoch_014,1,11200,0,0,0,0,65,1,False,1.5384615384615384e-05,1;5,407;887,1;1,0.9790170788764954;0.8518209457397461,16.97152858554024,40.809306083247066,18.00344791263342,0.3273962065577507,16.211417969316244,1.2926862109452486,0.0005199108272790909,58.485357789322734,80.77667094767094,,0.01690157994448782,0.0021007511534278933,0.0076792874452564774,0.01351530062818404
