case,image,classic_ok,gnn_ok,same_success,classic_RA,classic_Dec,classic_Roll,classic_FOV,classic_distortion,classic_RMSE,classic_Matches,classic_Prob,classic_T_extract_ms,classic_T_solve_ms,classic_T_total_ms,classic_wall_ms,classic_centroids_extracted,classic_centroids_used,classic_observed_tetrads_possible,classic_observed_tetrads_tested,classic_hash_code_combinations,classic_hash_indices_queried,classic_hash_table_entries_raw,classic_hash_table_entries_after_fov,classic_catalog_candidates_tested,classic_edge_ratio_valid_candidates,classic_full_geometric_checks,classic_solution_tetrad_number,classic_solution_hash_query_number,classic_solution_geometric_check_number,classic_error,gnn_RA,gnn_Dec,gnn_Roll,gnn_FOV,gnn_distortion,gnn_RMSE,gnn_Matches,gnn_Prob,gnn_model,gnn_anchor_attempts,gnn_anchor_hypotheses_max,gnn_sep_rejections,gnn_min_sep_skips,gnn_invalid_pair_skips,gnn_verification_rejections,gnn_anchor_indices,gnn_anchor_star_ids,gnn_anchor_ranks,gnn_anchor_confidences,gnn_anchor_coarse_fov,gnn_T_extract_ms,gnn_T_solve_ms,gnn_T_load_ms,gnn_T_inference_ms,gnn_T_hypothesis_search_ms,gnn_T_attitude_ms,gnn_T_total_no_load_ms,gnn_wall_ms,gnn_error,delta_RA_deg,delta_Dec_deg,delta_Roll_deg,pointing_sep_deg
img1_1000ms_18-50,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/img1_1000ms_18-50/1000ms_18-50-26-712529.tiff,True,True,True,12.020681524171565,61.35816538812239,133.05307509940178,16.87532001003065,0.011328623794067868,41.59929987889985,20,2.0028126749603278e-31,102.92255703825504,1197.0884629990906,1300.0110200373456,1396.5357189299539,78,30,70,3,1882,824,13126,13126,13126,2070,2061,3,824,2061,,12.02346924296484,61.36920157252873,133.04924508944327,16.90806371761606,0.008863266751802965,19.865467159801515,20,6.994976475095032e-36,1438152_20260612_005826,1,216,9,0,0,0,6;3,592;107,1;1,0.5442402362823486;0.5186346173286438,17.01297951706778,53.63483796827495,195.51237695850432,0.41162699926644564,172.51058400142938,21.334792021661997,0.0007300404831767082,248.73558792751282,250.1193209318444,,0.002787718793275218,0.011036184406343352,0.003830009958505798,0.011116757073136349
img2_with_hot_pixels,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/img2_with_hot_pixels/img_4_tiff_2026_03_23_21_27_08_851331_828414_with_hot_pixels.tiff,True,True,True,111.69488976740533,28.578667771044728,312.5996806124624,16.961835469450612,0.007866307607194494,21.2325002535638,22,6.296214782227928e-37,43.461970053613186,45.41279003024101,88.8747600838542,92.63206995092332,71,30,70,4,154,136,2007,2007,2007,62,61,4,136,61,,111.69375851861963,28.579197001203113,312.60202801400726,16.96165567471783,0.0073624520711447275,21.363716262992043,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,31,0,0,0,5;0,590;22,2;2,0.20801465213298798;0.03288406506180763,16.949218595746554,40.8681029221043,56.65956193115562,0.3591079730540514,30.223526060581207,25.861589005216956,0.000600004568696022,97.16855688020587,98.56307005975395,,0.0011312487856969256,0.000529230158385019,0.0023474015448528007,0.0011255932996642806
img2_without_hot_pixels,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/img2_without_hot_pixels/img_4_fixed_without_hot_pixels.tiff,True,True,True,111.6945060943345,28.578756430556766,312.6024773323151,16.96054442814895,0.007943120672927854,19.573850172038828,22,6.296214782227928e-37,39.60897901561111,44.58062397316098,84.1896029887721,88.10533198993653,128,30,70,4,154,136,2007,2007,2007,61,60,4,136,60,,111.6936096370239,28.579291107110237,312.60411264742356,16.960258302855006,0.007676838364951609,19.451363901915556,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,31,0,0,0,5;0,590;22,2;2,0.2071712464094162;0.03291478008031845,16.942830805275367,42.99519199412316,56.21564399916679,0.3572580171748996,29.730148962698877,25.915857986547053,0.0005699694156646729,98.85357797611505,100.31295090448111,,0.0008964573106027274,0.0005346765534710585,0.0016353151084445017,0.0009516371093663126
Observation_23_March_2026/imgObs_001_1_Object_9023_img1_194859,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_001_1_Object_9023_img1_194859/img_1_tiff_2026_03_23_19_48_59_423227_221929.tiff,True,True,True,108.27201072278284,42.29862682115699,197.41203032746765,16.951586836961287,0.008933454903025285,20.090722719429966,23,9.01983432580994e-40,38.673483999446034,59.29478898178786,97.9682729812339,119.3248750641942,66,30,70,2,180,125,1641,1641,1641,96,95,2,125,95,,108.2751683113424,42.29754653769627,197.41176099037835,16.95218855562146,0.008890881093065694,17.85689739466192,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,2,0,0,0,5;6,1287;1500,1;3,0.6473565101623535;0.0714954361319542,16.99354951017949,40.44796503148973,33.28471106942743,0.36498799454420805,29.714089003391564,2.996155060827732,0.0005700858309864998,73.36768810637295,74.7566509526223,,0.003157588559560054,0.0010802834607162026,0.000269337089292776,0.002573261306139538
Observation_23_March_2026/imgObs_002_1_Object_9023_img1_195017,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_002_1_Object_9023_img1_195017/img_1_tiff_2026_03_23_19_50_17_189908_585717.tiff,True,True,True,108.15190856976169,42.229912496309886,197.7305860438207,16.956552128765942,0.00833364352694714,16.296465520171463,23,9.01983432580994e-40,38.78216294106096,356.14357190206647,394.92573484312743,398.41786795295775,69,30,70,3,480,392,10482,10482,10482,657,648,3,392,648,,108.1556703660818,42.22975834142185,197.72830156023502,16.956081707458434,0.008425621135578118,12.860427683771219,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,0,0,0,0,6;3,1403;1154,1;1,0.6264580488204956;0.40924254059791565,16.990935297443304,41.284541017375886,31.62622998934239,0.3663289826363325,29.725839965976775,1.3261539861559868,0.0006299233064055443,72.54444202408195,73.8954049302265,,0.003761796320105759,0.0001541548880368282,0.002284483585668795,0.0027897023518742453
Observation_23_March_2026/imgObs_003_1_Object_9023_img2_194900,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_003_1_Object_9023_img2_194900/img_2_tiff_2026_03_23_19_49_00_885512_524161.tiff,True,True,True,108.29716541275143,42.29793345537585,197.3923519267377,16.951822779587285,0.00878340483244363,17.368445590369284,24,1.1101057573626384e-42,38.756303023546934,95.82659404259175,134.58289706613868,138.9302349416539,71,30,70,3,228,173,3403,3403,3403,157,156,3,173,156,,108.30006565018863,42.29776530888679,197.39086073056066,16.951640715026198,0.008835469537371408,15.560980572991738,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,4;3,1403;1287,1;1,0.5379506349563599;0.5245355367660522,17.076095502705215,41.11032094806433,31.652559991925955,0.3657189663499594,29.674270073883235,1.402882975526154,0.0005600741133093834,72.39716197364032,73.74970498494804,,0.0029002374372026907,0.00016814648905949525,0.0014911961770280868,0.002151758930344735
Observation_23_March_2026/imgObs_004_1_Object_9023_img2_195018,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_004_1_Object_9023_img2_195018/img_2_tiff_2026_03_23_19_50_18_921447_005770.tiff,True,True,True,108.15152436354359,42.23334691308114,197.7138455515845,16.956157028848942,0.007478216102834967,35.71131133392294,16,4.112971247381592e-21,38.787072990089655,296.2217159802094,335.00878897029907,338.527220999822,42,30,70,2,372,284,6851,6851,6851,565,556,2,284,556,,108.16123212322606,42.227239925885996,197.7090328263291,16.952699259888426,0.008907852825500768,15.406882920633024,16,1.4364866708638336e-25,1438152_20260612_005826,1,216,28,0,0,0,1;6,1287;1833,1;2,0.2635517418384552;0.15346534550189972,17.066891390294117,39.29035004694015,53.84344595950097,0.36359799560159445,29.743429040536284,23.529680096544325,0.0005599576979875565,92.77019801083952,94.1262919222936,,0.009707759682470396,0.006106987195146019,0.0048127252554195366,0.009432080084842368
Observation_23_March_2026/imgObs_005_1_Object_9023_img3_194902,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_005_1_Object_9023_img3_194902/img_3_tiff_2026_03_23_19_49_02_619500_165392.tiff,True,True,True,108.29967567953523,42.29868501737199,197.39285187445063,16.95127874268505,0.00857647248669944,21.49643137816155,23,9.01983432580994e-40,38.78422302659601,15.24778304155916,54.03200606815517,57.72083590272814,63,30,70,2,108,72,484,484,484,19,18,2,72,18,,108.30497947485446,42.298310464744574,197.39139713771783,16.95112796906879,0.008726446025888996,16.251775877362242,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,3,0,0,0,5;6,1287;1403,2;1,0.34486818313598633;0.4257088303565979,17.07331051600298,40.38234509062022,34.047576948069036,0.3629679558798671,29.70552898477763,3.75823094509542,0.0005699694156646729,74.06695408280939,75.41285699699074,,0.00530379531923586,0.0003745526274130384,0.0014547367327963912,0.0039407855409391785
Observation_23_March_2026/imgObs_006_1_Object_9023_img3_195020,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_006_1_Object_9023_img3_195020/img_3_tiff_2026_03_23_19_50_20_655221_928050.tiff,True,True,True,107.99541727538221,42.214534923881004,197.8722625138182,16.955512410897857,0.007884810483234089,22.863632036592655,22,6.296214782227928e-37,38.59959391411394,483.3342160563916,521.9338099705055,525.7270409492776,67,30,70,8,790,678,14714,14714,14714,869,859,8,678,859,,107.99876934613786,42.209697548454535,197.87142507025422,16.954449920875742,0.008245604324491033,12.16612720159963,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,1,0,0,0,4;2,1154;1500,1;2,0.6576692461967468;0.09652028232812881,17.027579598930437,40.362325962632895,32.42621594108641,0.3585279919207096,29.66796001419425,2.1892288932576776,0.0005599576979875565,72.4300139117986,73.76262603793293,,0.003352070755653358,0.004837375426468782,0.0008374435639950661,0.005437303032314199
Observation_23_March_2026/imgObs_007_1_Object_9023_img4_194904,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_007_1_Object_9023_img4_194904/img_4_tiff_2026_03_23_19_49_04_352724_691167.tiff,True,True,True,108.31406083077373,42.29978916689768,197.39032511858926,16.95282149239853,0.008570065954284986,17.980034687317445,24,1.1101057573626384e-42,38.732324028387666,168.90956193674356,207.64188596513122,211.37746702879667,70,30,70,8,320,284,5771,5771,5771,275,274,8,284,274,,108.3176301400149,42.299382790878354,197.38851596943,16.952495090781188,0.00865672185812893,15.221160465108484,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,3;4,1154;1287,1;1,0.5347551703453064;0.4744682312011719,17.032961907755848,40.63538298942149,31.689569004811347,0.36401802208274603,29.733669012784958,1.3849729439243674,0.0005499459803104401,71.96093397215009,73.31851799972355,,0.0035693092411719363,0.00040637601932758116,0.0018091491592713282,0.0026710833515302783
Observation_23_March_2026/imgObs_008_1_Object_9023_img4_195022,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_008_1_Object_9023_img4_195022/img_4_tiff_2026_03_23_19_50_22_391354_999150.tiff,True,True,True,107.99793836831525,42.20694394393582,197.87593683250225,16.95102551742753,0.008867154841512018,13.225274677272491,23,9.01983432580994e-40,38.694712915457785,210.23690304718912,248.9316159626469,252.79730709735304,70,30,70,5,492,430,8100,8100,8100,341,338,5,430,338,,107.99849218542307,42.207813874589256,197.87597395463496,16.95173814568922,0.008740747852141533,12.78213585880684,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,0,0,0,0,5;2,1403;1154,1;1,0.5384222865104675;0.5363825559616089,16.976363160362357,41.00242105778307,31.607639975845814,0.3498779842630029,29.726088978350163,1.3229440664872527,0.0005509937182068825,72.26018304936588,73.58094595838338,,0.0005538171078285359,0.0008699306534367679,3.712213271001019e-05,0.0009618013070727417
Observation_23_March_2026/imgObs_009_2_Object_25732_img1_201202,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_009_2_Object_25732_img1_201202/img_1_tiff_2026_03_23_20_12_02_992796_918482.tiff,True,True,True,130.10558135025155,63.24031834375903,150.7057308023899,16.95730828851302,0.00869525130869733,21.189390894823926,24,1.1101057573626384e-42,38.27953606378287,62.40917299874127,100.68870906252414,104.38998998142779,46,30,70,1,72,45,1672,1672,1672,120,109,1,45,109,,130.11026862412035,63.236843452235355,150.69850026053706,16.95929473344636,0.008484987335593773,15.441071466208118,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,7;4,1731;1002,1;1,0.9878102540969849;0.9516735076904297,17.06865151060819,39.64877896942198,31.633910024538636,0.3511379472911358,29.67986895237118,1.3912629801779985,0.0005899928510189056,70.93155104666948,72.28017295710742,,0.0046872738687966375,0.003474891523673307,0.007230541852834449,0.0040656329913355115
Observation_23_March_2026/imgObs_010_2_Object_25732_img1_201258,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_010_2_Object_25732_img1_201258/img_1_tiff_2026_03_23_20_12_58_523474_804526.tiff,True,True,True,130.55471024533415,63.23872963533731,150.55618621750264,16.957759229328648,0.009127229192222695,18.908905519707286,24,1.1101057573626384e-42,38.35181600879878,31.43604996148497,69.78786597028375,89.70121492166072,49,30,70,1,72,45,1672,1672,1672,52,46,1,45,46,,130.5586370142184,63.236393612326225,150.54845454478718,16.961100681748086,0.008843972202076467,15.914065564856951,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,7;4,1731;1002,1;1,0.988723635673523;0.9557889103889465,17.047125500074486,39.52794906217605,31.658888910897076,0.36047794856131077,29.697499005123973,1.3887030072510242,0.0006199115887284279,70.82636002451181,72.13841401971877,,0.003926768884241483,0.0023360230110824887,0.007731672715465265,0.002929763174022653
Observation_23_March_2026/imgObs_011_2_Object_25732_img2_201204,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_011_2_Object_25732_img2_201204/img_2_tiff_2026_03_23_20_12_04_725780_568152.tiff,True,True,True,130.12320617120804,63.242948048204426,150.70904573773709,16.95658405997532,0.008893491335308888,20.591465018303772,23,9.01983432580994e-40,38.403365993872285,61.80046603549272,100.203832029365,135.10998396668583,45,30,70,1,72,45,1672,1672,1672,119,108,1,45,108,,130.12793771837863,63.23936360503043,150.69938276735252,16.958433078858885,0.00877029812662243,14.28345595266508,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,0,0,0,0,4;2,1002;932,1;1,0.9456971883773804;0.867113471031189,17.074718880489698,39.647678029723465,31.613249913789332,0.3533379640430212,29.658389976248145,1.3889240799471736,0.0006309710443019867,70.90758997946978,72.21856305841357,,0.004731547170592876,0.0035844431739988636,0.00966297038456787,0.0041697087320412465
Observation_23_March_2026/imgObs_012_2_Object_25732_img2_201300,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_012_2_Object_25732_img2_201300/img_2_tiff_2026_03_23_20_13_00_220813_082120.tiff,True,True,True,130.5164819120738,63.24141397985497,150.578866169412,16.949442150402735,0.009132953315073774,24.23790971020001,24,1.1101057573626384e-42,38.09044708032161,32.983963028527796,71.0744101088494,74.9472399475053,34,30,70,1,72,45,1672,1672,1672,55,49,1,45,49,,130.52052044420105,63.23817769131093,150.57476598541206,16.952850520180586,0.00874334426549541,20.380005347484282,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,4;3,1002;932,1;1,0.9556892514228821;0.8624186515808105,17.071393006726744,39.197660982608795,31.66517009958625,0.35292806569486856,29.71830894239247,1.3838530285283923,0.0005800975486636162,70.50990301650017,71.81120605673641,,0.004038532127253802,0.003236288544037791,0.004100183999952378,0.003712151164234634
Observation_23_March_2026/imgObs_013_2_Object_25732_img3_201206,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_013_2_Object_25732_img3_201206/img_3_tiff_2026_03_23_20_12_06_459879_324750.tiff,True,True,True,130.1417842272363,63.24302880843573,150.68735176520647,16.955249208322403,0.009220137950572447,17.78304478819289,24,1.1101057573626384e-42,38.61159295774996,59.598298044875264,98.20989100262523,103.01781690213829,46,30,70,1,72,45,1672,1672,1672,114,103,1,45,103,,130.14596091708333,63.24055469458239,150.68040278248156,16.957354858741677,0.009033962486894198,13.950278262750595,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,7;4,1731;1002,1;1,0.9881474375724792;0.9543564319610596,17.047607892087683,40.59964406769723,31.689669005572796,0.35453797318041325,29.737228993326426,1.3896629679948092,0.000600004568696022,71.93477510008961,73.26994801405817,,0.0041766898470427805,0.002474113853338622,0.006948982724907182,0.0031076282936726026
Observation_23_March_2026/imgObs_014_2_Object_25732_img3_201301,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_014_2_Object_25732_img3_201301/img_3_tiff_2026_03_23_20_13_01_954406_063117.tiff,True,True,True,130.45934276136748,63.2451100590767,150.65893824888965,16.958221451079226,0.008348426859479188,20.862548605599173,24,1.1101057573626384e-42,38.17528602667153,35.932368016801775,74.1076540434733,77.81906495802104,40,30,70,1,72,45,1672,1672,1672,61,55,1,45,55,,130.4644983405865,63.24208176882316,150.65135224006943,16.958671274702066,0.008322724679229442,15.7623144458979,24,3.877129276592492e-47,1438152_20260612_005826,1,216,0,0,0,0,7;4,1731;1002,1;1,0.9884767532348633;0.9571579098701477,17.05415974255485,40.52687401417643,31.639499007724226,0.35476800985634327,29.678580001927912,1.3957630144432187,0.0005899928510189056,71.81160501204431,73.1348890112713,,0.0051555792190072225,0.003028290253539012,0.007586008820226198,0.003815459882478627
Observation_23_March_2026/imgObs_015_2_Object_25732_img4_201208,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_015_2_Object_25732_img4_201208/img_4_tiff_2026_03_23_20_12_08_197543_068921.tiff,True,True,True,130.097789057698,63.243394876277414,150.7410369906589,16.95626793003709,0.009052204894417458,21.409107821807183,21,3.8052861317873226e-34,38.546785013750196,61.83133693411946,100.37812194786966,104.39531004521996,43,30,70,1,72,45,1672,1672,1672,120,108,1,45,108,,130.10256104655537,63.23982924734036,150.7333890922836,16.960322501647994,0.00867013385593412,15.636378708170621,21,1.329025290564678e-38,1438152_20260612_005826,1,216,0,0,0,0,3;4,932;1002,1;1,0.8672775030136108;0.802353024482727,17.07098965979265,40.47918494325131,31.67116199620068,0.3589589614421129,29.715333017520607,1.3823449844494462,0.0005799811333417892,71.79138797800988,73.17862496711314,,0.004771988857356746,0.0035656289370535887,0.007647898375296336,0.004162897166546471
Observation_23_March_2026/imgObs_016_2_Object_25732_img4_201303,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_016_2_Object_25732_img4_201303/img_4_tiff_2026_03_23_20_13_03_738288_695013.tiff,True,True,True,130.39832614765677,63.24839748755881,150.70072527273186,16.958224726874327,0.008728443895520957,20.920364958655334,25,1.1616603334566845e-45,38.00054802559316,41.37215204536915,79.37270007096231,110.36665306892246,33,30,70,1,72,45,1672,1672,1672,72,66,1,45,66,,130.40298720183713,63.246027623048015,150.69467987685823,16.95868268498685,0.008681595998380563,17.57300991262973,25,4.057187577336216e-50,1438152_20260612_005826,1,216,0,0,0,0,7;4,1731;1002,1;1,0.9888408780097961;0.9570647478103638,17.026111485000747,39.380472037009895,31.68483206536621,0.360389007255435,29.72256299108267,1.3854040298610926,0.000700005330145359,70.70491509512067,72.08340789657086,,0.0046610541803602246,0.002369864510797015,0.006045395873627513,0.003165190514997244
Observation_23_March_2026/imgObs_017_3_Object_27665_img1_201522,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_017_3_Object_27665_img1_201522/img_1_tiff_2026_03_23_20_15_22_418291_366117.tiff,True,False,False,111.82532353438697,-5.109578090562157,176.50684101317438,16.952137418491635,0.00983494492365336,19.181315318772715,14,2.7043947723570715e-16,38.21527399122715,8364.34679001104,8402.562064002268,8406.370997079648,36,30,70,20,8419,8417,106285,106285,106285,16345,16345,20,8417,16345,,,,,,,,,,1438152_20260612_005826,8,216,204,0,4,8,,,,,,39.35780201572925,198.62392102368176,0.3621990326792002,29.779633972793818,168.265552027151,,237.6195240067318,238.99331805296242,,,,,
Observation_23_March_2026/imgObs_018_3_Object_27665_img1_201619,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_018_3_Object_27665_img1_201619/img_1_tiff_2026_03_23_20_16_19_646715_650342.tiff,False,False,True,,,,,,,,,38.94819098059088,11284.187917015515,11323.136107996106,11327.159046079032,40,30,70,10,8790,8790,112546,112546,112546,22764,22764,,,,,,,,,,,,,1438152_20260612_005826,4,216,208,0,4,4,,,,,,39.513555937446654,198.73970397748053,0.34875806886702776,29.644452035427094,168.53953897953033,,237.90450184606016,239.23610395286232,,,,,
Observation_23_March_2026/imgObs_019_3_Object_27665_img1_201751,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_019_3_Object_27665_img1_201751/img_1_tiff_2026_03_23_20_17_51_553699_312200.tiff,True,False,False,117.9774008347757,10.71548148136803,182.23350388363926,16.96748453118664,0.007498724032009746,22.245672111165177,21,3.8052861317873226e-34,38.5006699943915,3607.601339928806,3646.1020099231973,3649.805870023556,58,30,70,5,5396,4659,57912,57912,57912,7052,7049,5,4659,7049,,,,,,,,,,1438152_20260612_005826,0,216,216,0,0,0,,,,,,40.17044301144779,202.25350197870284,0.3589459229260683,29.73406796809286,171.94216907955706,,242.06499906722456,243.42365702614188,,,,,
Observation_23_March_2026/imgObs_020_3_Object_27665_img2_201524,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_020_3_Object_27665_img2_201524/img_2_tiff_2026_03_23_20_15_24_150954_748968.tiff,True,False,False,111.83416296932705,-5.107056779179043,176.50879663421725,16.952663861218486,0.009725479239262523,15.414874917269984,14,2.7043947723570715e-16,38.667093962430954,6566.053154994734,6604.720248957165,6608.441369025968,39,30,70,26,7487,7485,92075,92075,92075,12660,12660,26,7485,12660,,,,,,,,,,1438152_20260612_005826,16,216,196,0,4,16,,,,,,39.52808794565499,196.56493898946792,0.3572170389816165,29.70054908655584,166.29872494377196,,235.7358098961413,237.23371792584658,,,,,
Observation_23_March_2026/imgObs_021_3_Object_27665_img2_201621,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_021_3_Object_27665_img2_201621/img_2_tiff_2026_03_23_20_16_21_380960_474502.tiff,True,False,False,112.08085506670537,-2.70859024719262,175.693935926895,16.93479204204816,0.01038611195942781,45.86658170569688,20,2.0028126749603278e-31,38.36257790680975,7440.266693010926,7478.629270917736,7482.161541003734,50,30,70,10,9442,8565,87435,87435,87435,14606,14603,10,8565,14603,,,,,,,,,,1438152_20260612_005826,4,216,212,0,0,4,,,,,,39.77407596539706,202.3081019287929,0.35763694904744625,29.682238004170358,172.05435794312507,,241.7245409451425,243.0826190393418,,,,,
Observation_23_March_2026/imgObs_022_3_Object_27665_img2_201753,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_022_3_Object_27665_img2_201753/img_2_tiff_2026_03_23_20_17_53_287048_246746.tiff,True,False,False,117.98751798343727,10.714433024839089,182.20450401667065,16.96351612030078,0.007829800645302372,23.76258295173023,21,3.8052861317873226e-34,38.4577369550243,3650.2109210705385,3688.6686580255628,3718.461464974098,52,30,70,5,5396,4659,57912,57912,57912,7130,7127,5,4659,7127,,,,,,,,,,1438152_20260612_005826,0,216,216,0,0,0,,,,,,39.97014497872442,203.66835000459105,0.35185704473406076,30.702929943799973,172.41310596000403,,243.2866379385814,244.65718597639352,,,,,
Observation_23_March_2026/imgObs_023_3_Object_27665_img3_201525,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_023_3_Object_27665_img3_201525/img_3_tiff_2026_03_23_20_15_25_885235_249954.tiff,True,False,False,111.84132701562176,-5.106381098125591,176.49951215567137,16.94936362608343,0.010007748379054769,16.028106942655267,14,2.7043947723570715e-16,38.85057393927127,7760.425684042275,7799.276257981546,7819.559102063067,35,30,70,20,7567,7565,91189,91189,91189,15264,15264,20,7565,15264,,,,,,,,,,1438152_20260612_005826,8,216,204,0,4,8,,,,,,40.44429992791265,197.40900106262416,0.3623369848355651,29.77248700335622,167.06140898168087,,237.49096400570124,238.91944298520684,,,,,
Observation_23_March_2026/imgObs_024_3_Object_27665_img3_201623,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_024_3_Object_27665_img3_201623/img_3_tiff_2026_03_23_20_16_23_111084_755187.tiff,False,True,False,,,,,,,,,39.99718395061791,10889.96688707266,10929.964071023278,10951.712214038707,51,30,70,10,10086,10086,112751,112751,112751,21739,21739,,,,,112.08402979792115,-2.7161900533106555,175.70478815945162,16.955138181950513,0.008823138118224327,19.79879977348028,21,1.329025290564678e-38,1438152_20260612_005826,2,216,6,0,0,1,2;3,1024;1329,3;2,0.05669967457652092;0.06139212101697922,16.951969177566372,39.820855017751455,37.05831803381443,0.35316706635057926,29.711678042076528,6.785054923966527,0.0005200272426009178,76.5260059852153,77.9489150736481,,,,,
Observation_23_March_2026/imgObs_025_3_Object_27665_img3_201755,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_025_3_Object_27665_img3_201755/img_3_tiff_2026_03_23_20_17_55_020611_729658.tiff,True,False,False,118.01518431532777,10.717729888937367,182.17151845639327,16.969427065195507,0.007355506746749931,20.088364337193816,19,9.218537511343695e-29,38.544225972145796,4361.224401043728,4399.768627015874,4403.545864974149,58,30,70,11,5158,5150,73345,73345,73345,8571,8571,11,5150,8571,,,,,,,,,,1438152_20260612_005826,0,216,216,0,0,0,,,,,,40.056427009403706,202.27731100749224,0.3604859812185168,29.78165599051863,171.91594000905752,,241.97325203567743,243.33540897350758,,,,,
Observation_23_March_2026/imgObs_026_3_Object_27665_img4_201527,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_026_3_Object_27665_img4_201527/img_4_tiff_2026_03_23_20_15_27_620412_831293.tiff,True,False,False,111.84866275791015,-5.106375945919913,176.51616627744153,16.950301854641047,0.009675803321404702,16.9211168737327,14,2.7043947723570715e-16,38.15548599231988,7677.794027025811,7715.949513018131,7719.709897064604,32,30,70,20,7567,7565,91189,91189,91189,15069,15069,20,7565,15069,,,,,,,,,,1438152_20260612_005826,4,216,208,0,4,4,,,,,,39.524842984974384,198.7902349792421,0.35308697260916233,29.77810602169484,168.45160303637385,,237.9619909916073,239.35071704909205,,,,,
